Depth,YearBP,uncertainty,
3360.208,59646,,
3360.217,59647,,
3360.227,59648,,
3360.236,59649,,
3360.246,59650,,
3360.256,59651,,
3360.265,59652,,
3360.275,59653,,
3360.285,59654,,
3360.294,59655,,
3360.304,59656,,
3360.313,59657,,
3360.323,59658,,
3360.333,59659,,
3360.342,59660,,
3360.352,59661,,
3360.362,59662,,
3360.371,59663,,
3360.381,59664,,
3360.390,59665,,
3360.400,59666,,
3360.410,59667,,
3360.419,59668,,
3360.429,59669,,
3360.439,59670,,
3360.448,59671,,
3360.458,59672,,
3360.467,59673,,
3360.477,59674,,
3360.487,59675,,
3360.496,59676,,
3360.506,59677,,
3360.516,59678,,
3360.525,59679,,
3360.535,59680,,
3360.544,59681,,
3360.554,59682,,
3360.564,59683,,
3360.573,59684,,
3360.583,59685,,
3360.593,59686,,
3360.602,59687,,
3360.612,59688,,
3360.621,59689,,
3360.631,59690,,
3360.641,59691,,
3360.650,59692,,
3360.660,59693,,
3360.669,59694,,
3360.679,59695,,
3360.689,59696,,
3360.698,59697,,
3360.708,59698,,
3360.717,59699,,
3360.727,59700,,
3360.736,59701,,
3360.746,59702,,
3360.756,59703,,
3360.765,59704,,
3360.775,59705,,
3360.784,59706,,
3360.794,59707,,
3360.804,59708,,
3360.813,59709,,
3360.823,59710,,
3360.832,59711,,
3360.842,59712,,
3360.851,59713,,
3360.861,59714,,
3360.871,59715,,
3360.880,59716,,
3360.890,59717,,
3360.899,59718,,
3360.909,59719,,
3360.918,59720,,
3360.928,59721,,
3360.937,59722,,
3360.947,59723,,
3360.956,59724,,
3360.966,59725,,
3360.976,59726,,
3360.985,59727,,
3360.995,59728,,
3361.004,59729,,
3361.014,59730,,
3361.023,59731,,
3361.033,59732,,
3361.042,59733,,
3361.052,59734,,
3361.061,59735,,
3361.071,59736,,
3361.080,59737,,
3361.090,59738,,
3361.099,59739,,
3361.109,59740,,
3361.118,59741,,
3361.128,59742,,
3361.137,59743,,
3361.147,59744,,
3361.156,59745,,
3361.166,59746,,
3361.175,59747,,
3361.185,59748,,
3361.194,59749,,
3361.204,59750,,
3361.213,59751,,
3361.222,59752,,
3361.232,59753,,
3361.241,59754,,
3361.251,59755,,
3361.260,59756,,
3361.270,59757,,
3361.279,59758,,
3361.289,59759,,
3361.298,59760,,
3361.307,59761,,
3361.317,59762,,
3361.326,59763,,
3361.336,59764,,
3361.345,59765,,
3361.355,59766,,
3361.364,59767,,
3361.373,59768,,
3361.383,59769,,
3361.392,59770,,
3361.402,59771,,
3361.411,59772,,
3361.420,59773,,
3361.430,59774,,
3361.439,59775,,
3361.449,59776,,
3361.458,59777,,
3361.467,59778,,
3361.477,59779,,
3361.486,59780,,
3361.495,59781,,
3361.505,59782,,
3361.514,59783,,
3361.524,59784,,
3361.533,59785,,
3361.542,59786,,
3361.552,59787,,
3361.561,59788,,
3361.570,59789,,
3361.580,59790,,
3361.589,59791,,
3361.598,59792,,
3361.608,59793,,
3361.617,59794,,
3361.626,59795,,
3361.636,59796,,
3361.645,59797,,
3361.654,59798,,
3361.663,59799,,
3361.673,59800,,
3361.682,59801,,
3361.691,59802,,
3361.701,59803,,
3361.710,59804,,
3361.719,59805,,
3361.728,59806,,
3361.738,59807,,
3361.747,59808,,
3361.756,59809,,
3361.765,59810,,
3361.775,59811,,
3361.784,59812,,
3361.793,59813,,
3361.802,59814,,
3361.812,59815,,
3361.821,59816,,
3361.830,59817,,
3361.839,59818,,
3361.849,59819,,
3361.858,59820,,
3361.867,59821,,
3361.876,59822,,
3361.886,59823,,
3361.895,59824,,
3361.904,59825,,
3361.913,59826,,
3361.922,59827,,
3361.931,59828,,
3361.941,59829,,
3361.950,59830,,
3361.959,59831,,
3361.968,59832,,
3361.977,59833,,
3361.987,59834,,
3361.996,59835,,
3362.005,59836,,
3362.014,59837,,
3362.023,59838,,
3362.032,59839,,
3362.041,59840,,
3362.051,59841,,
3362.060,59842,,
3362.069,59843,,
3362.078,59844,,
3362.087,59845,,
3362.096,59846,,
3362.105,59847,,
3362.114,59848,,
3362.124,59849,,
3362.133,59850,,
3362.142,59851,,
3362.151,59852,,
3362.160,59853,,
3362.169,59854,,
3362.178,59855,,
3362.187,59856,,
3362.196,59857,,
3362.205,59858,,
3362.214,59859,,
3362.224,59860,,
3362.233,59861,,
3362.242,59862,,
3362.251,59863,,
3362.260,59864,,
3362.269,59865,,
3362.278,59866,,
3362.287,59867,,
3362.296,59868,,
3362.305,59869,,
3362.314,59870,,
3362.323,59871,,
3362.332,59872,,
3362.341,59873,,
3362.350,59874,,
3362.359,59875,,
3362.368,59876,,
3362.377,59877,,
3362.386,59878,,
3362.395,59879,,
3362.404,59880,,
3362.413,59881,,
3362.422,59882,,
3362.431,59883,,
3362.440,59884,,
3362.449,59885,,
3362.458,59886,,
3362.467,59887,,
3362.476,59888,,
3362.485,59889,,
3362.494,59890,,
3362.503,59891,,
3362.512,59892,,
3362.520,59893,,
3362.529,59894,,
3362.538,59895,,
3362.547,59896,,
3362.556,59897,,
3362.565,59898,,
3362.574,59899,,
3362.583,59900,,
3362.592,59901,,
3362.601,59902,,
3362.610,59903,,
3362.618,59904,,
3362.627,59905,,
3362.636,59906,,
3362.645,59907,,
3362.654,59908,,
3362.663,59909,,
3362.672,59910,,
3362.681,59911,,
3362.689,59912,,
3362.698,59913,,
3362.707,59914,,
3362.716,59915,,
3362.725,59916,,
3362.734,59917,,
3362.742,59918,,
3362.751,59919,,
3362.760,59920,,
3362.769,59921,,
3362.778,59922,,
3362.786,59923,,
3362.795,59924,,
3362.804,59925,,
3362.813,59926,,
3362.822,59927,,
3362.830,59928,,
3362.839,59929,,
3362.848,59930,,
3362.857,59931,,
3362.866,59932,,
3362.874,59933,,
3362.883,59934,,
3362.892,59935,,
3362.901,59936,,
3362.909,59937,,
3362.918,59938,,
3362.927,59939,,
3362.936,59940,,
3362.944,59941,,
3362.953,59942,,
3362.962,59943,,
3362.970,59944,,
3362.979,59945,,
3362.988,59946,,
3362.997,59947,,
3363.005,59948,,
3363.014,59949,,
3363.023,59950,,
3363.031,59951,,
3363.040,59952,,
3363.049,59953,,
3363.057,59954,,
3363.066,59955,,
3363.075,59956,,
3363.083,59957,,
3363.092,59958,,
3363.101,59959,,
3363.109,59960,,
3363.118,59961,,
3363.127,59962,,
3363.135,59963,,
3363.144,59964,,
3363.153,59965,,
3363.161,59966,,
3363.170,59967,,
3363.179,59968,,
3363.187,59969,,
3363.196,59970,,
3363.204,59971,,
3363.213,59972,,
3363.222,59973,,
3363.230,59974,,
3363.239,59975,,
3363.247,59976,,
3363.256,59977,,
3363.264,59978,,
3363.273,59979,,
3363.282,59980,,
3363.290,59981,,
3363.299,59982,,
3363.307,59983,,
3363.316,59984,,
3363.324,59985,,
3363.333,59986,,
3363.341,59987,,
3363.350,59988,,
3363.359,59989,,
3363.367,59990,,
3363.376,59991,,
3363.384,59992,,
3363.393,59993,,
3363.401,59994,,
3363.410,59995,,
3363.418,59996,,
3363.427,59997,,
3363.435,59998,,
3363.444,59999,,
3363.452,60000,,
3363.461,60001,,
3363.469,60002,,
3363.477,60003,,
3363.486,60004,,
3363.494,60005,,
3363.503,60006,,
3363.511,60007,,
3363.520,60008,,
3363.528,60009,,
3363.537,60010,,
3363.545,60011,,
3363.554,60012,,
3363.562,60013,,
3363.570,60014,,
3363.579,60015,,
3363.587,60016,,
3363.596,60017,,
3363.604,60018,,
3363.612,60019,,
3363.621,60020,,
3363.629,60021,,
3363.638,60022,,
3363.646,60023,,
3363.654,60024,,
3363.663,60025,,
3363.671,60026,,
3363.679,60027,,
3363.688,60028,,
3363.696,60029,,
3363.705,60030,,
3363.713,60031,,
3363.721,60032,,
3363.730,60033,,
3363.738,60034,,
3363.746,60035,,
3363.755,60036,,
3363.763,60037,,
3363.771,60038,,
3363.780,60039,,
3363.788,60040,,
3363.796,60041,,
3363.804,60042,,
3363.813,60043,,
3363.821,60044,,
3363.829,60045,,
3363.838,60046,,
3363.846,60047,,
3363.854,60048,,
3363.862,60049,,
3363.871,60050,,
3363.879,60051,,
3363.887,60052,,
3363.896,60053,,
3363.904,60054,,
3363.912,60055,,
3363.920,60056,,
3363.929,60057,,
3363.937,60058,,
3363.945,60059,,
3363.953,60060,,
3363.961,60061,,
3363.970,60062,,
3363.978,60063,,
3363.986,60064,,
3363.994,60065,,
3364.002,60066,,
3364.011,60067,,
3364.019,60068,,
3364.027,60069,,
3364.035,60070,,
3364.043,60071,,
3364.052,60072,,
3364.060,60073,,
3364.068,60074,,
3364.076,60075,,
3364.084,60076,,
3364.092,60077,,
3364.101,60078,,
3364.109,60079,,
3364.117,60080,,
3364.125,60081,,
3364.133,60082,,
3364.141,60083,,
3364.149,60084,,
3364.157,60085,,
3364.166,60086,,
3364.174,60087,,
3364.182,60088,,
3364.190,60089,,
3364.198,60090,,
3364.206,60091,,
3364.214,60092,,
3364.222,60093,,
3364.230,60094,,
3364.238,60095,,
3364.246,60096,,
3364.255,60097,,
3364.263,60098,,
3364.271,60099,,
3364.279,60100,,
3364.287,60101,,
3364.295,60102,,
3364.303,60103,,
3364.311,60104,,
3364.319,60105,,
3364.327,60106,,
3364.335,60107,,
3364.343,60108,,
3364.351,60109,,
3364.359,60110,,
3364.367,60111,,
3364.375,60112,,
3364.383,60113,,
3364.391,60114,,
3364.399,60115,,
3364.407,60116,,
3364.415,60117,,
3364.423,60118,,
3364.431,60119,,
3364.439,60120,,
3364.447,60121,,
3364.455,60122,,
3364.463,60123,,
3364.471,60124,,
3364.479,60125,,
3364.487,60126,,
3364.495,60127,,
3364.503,60128,,
3364.510,60129,,
3364.518,60130,,
3364.526,60131,,
3364.534,60132,,
3364.542,60133,,
3364.550,60134,,
3364.558,60135,,
3364.566,60136,,
3364.574,60137,,
3364.582,60138,,
3364.590,60139,,
3364.597,60140,,
3364.605,60141,,
3364.613,60142,,
3364.621,60143,,
3364.629,60144,,
3364.637,60145,,
3364.645,60146,,
3364.652,60147,,
3364.660,60148,,
3364.668,60149,,
3364.676,60150,,
3364.684,60151,,
3364.692,60152,,
3364.700,60153,,
3364.707,60154,,
3364.715,60155,,
3364.723,60156,,
3364.731,60157,,
3364.739,60158,,
3364.746,60159,,
3364.754,60160,,
3364.762,60161,,
3364.770,60162,,
3364.778,60163,,
3364.785,60164,,
3364.793,60165,,
3364.801,60166,,
3364.809,60167,,
3364.816,60168,,
3364.824,60169,,
3364.832,60170,,
3364.840,60171,,
3364.847,60172,,
3364.855,60173,,
3364.863,60174,,
3364.871,60175,,
3364.878,60176,,
3364.886,60177,,
3364.894,60178,,
3364.902,60179,,
3364.909,60180,,
3364.917,60181,,
3364.925,60182,,
3364.932,60183,,
3364.940,60184,,
3364.948,60185,,
3364.956,60186,,
3364.963,60187,,
3364.971,60188,,
3364.979,60189,,
3364.986,60190,,
3364.994,60191,,
3365.002,60192,,
3365.009,60193,,
3365.017,60194,,
3365.025,60195,,
3365.032,60196,,
3365.040,60197,,
3365.048,60198,,
3365.055,60199,,
3365.063,60200,,
3365.070,60201,,
3365.078,60202,,
3365.086,60203,,
3365.093,60204,,
3365.101,60205,,
3365.109,60206,,
3365.116,60207,,
3365.124,60208,,
3365.131,60209,,
3365.139,60210,,
3365.147,60211,,
3365.154,60212,,
3365.162,60213,,
3365.169,60214,,
3365.177,60215,,
3365.184,60216,,
3365.192,60217,,
3365.200,60218,,
3365.207,60219,,
3365.215,60220,,
3365.222,60221,,
3365.230,60222,,
3365.237,60223,,
3365.245,60224,,
3365.252,60225,,
3365.260,60226,,
3365.267,60227,,
3365.275,60228,,
3365.282,60229,,
3365.290,60230,,
3365.297,60231,,
3365.305,60232,,
3365.312,60233,,
3365.320,60234,,
3365.327,60235,,
3365.335,60236,,
3365.342,60237,,
3365.350,60238,,
3365.357,60239,,
3365.365,60240,,
3365.372,60241,,
3365.380,60242,,
3365.387,60243,,
3365.395,60244,,
3365.402,60245,,
3365.410,60246,,
3365.417,60247,,
3365.424,60248,,
3365.432,60249,,
3365.439,60250,,
3365.447,60251,,
3365.454,60252,,
3365.462,60253,,
3365.469,60254,,
3365.476,60255,,
3365.484,60256,,
3365.491,60257,,
3365.499,60258,,
3365.506,60259,,
3365.513,60260,,
3365.521,60261,,
3365.528,60262,,
3365.536,60263,,
3365.543,60264,,
3365.550,60265,,
3365.558,60266,,
3365.565,60267,,
3365.572,60268,,
3365.580,60269,,
3365.587,60270,,
3365.594,60271,,
3365.602,60272,,
3365.609,60273,,
3365.616,60274,,
3365.624,60275,,
3365.631,60276,,
3365.638,60277,,
3365.646,60278,,
3365.653,60279,,
3365.660,60280,,
3365.668,60281,,
3365.675,60282,,
3365.682,60283,,
3365.690,60284,,
3365.697,60285,,
3365.704,60286,,
3365.711,60287,,
3365.719,60288,,
3365.726,60289,,
3365.733,60290,,
3365.741,60291,,
3365.748,60292,,
3365.755,60293,,
3365.762,60294,,
3365.770,60295,,
3365.777,60296,,
3365.784,60297,,
3365.791,60298,,
3365.799,60299,,
3365.806,60300,,
3365.813,60301,,
3365.820,60302,,
3365.827,60303,,
3365.835,60304,,
3365.842,60305,,
3365.849,60306,,
3365.856,60307,,
3365.863,60308,,
3365.871,60309,,
3365.878,60310,,
3365.885,60311,,
3365.892,60312,,
3365.899,60313,,
3365.907,60314,,
3365.914,60315,,
3365.921,60316,,
3365.928,60317,,
3365.935,60318,,
3365.942,60319,,
3365.950,60320,,
3365.957,60321,,
3365.964,60322,,
3365.971,60323,,
3365.978,60324,,
3365.985,60325,,
3365.992,60326,,
3366.000,60327,,
3366.007,60328,,
3366.014,60329,,
3366.021,60330,,
3366.028,60331,,
3366.035,60332,,
3366.042,60333,,
3366.049,60334,,
3366.056,60335,,
3366.064,60336,,
3366.071,60337,,
3366.078,60338,,
3366.085,60339,,
3366.092,60340,,
3366.099,60341,,
3366.106,60342,,
3366.113,60343,,
3366.120,60344,,
3366.127,60345,,
3366.134,60346,,
3366.141,60347,,
3366.148,60348,,
3366.155,60349,,
3366.163,60350,,
3366.170,60351,,
3366.177,60352,,
3366.184,60353,,
3366.191,60354,,
3366.198,60355,,
3366.205,60356,,
3366.212,60357,,
3366.219,60358,,
3366.226,60359,,
3366.233,60360,,
3366.240,60361,,
3366.247,60362,,
3366.254,60363,,
3366.261,60364,,
3366.268,60365,,
3366.275,60366,,
3366.282,60367,,
3366.289,60368,,
3366.296,60369,,
3366.303,60370,,
3366.310,60371,,
3366.317,60372,,
3366.323,60373,,
3366.330,60374,,
3366.337,60375,,
3366.344,60376,,
3366.351,60377,,
3366.358,60378,,
3366.365,60379,,
3366.372,60380,,
3366.379,60381,,
3366.386,60382,,
3366.393,60383,,
3366.400,60384,,
3366.407,60385,,
3366.414,60386,,
3366.421,60387,,
3366.427,60388,,
3366.434,60389,,
3366.441,60390,,
3366.448,60391,,
3366.455,60392,,
3366.462,60393,,
3366.469,60394,,
3366.476,60395,,
3366.483,60396,,
3366.489,60397,,
3366.496,60398,,
3366.503,60399,,
3366.510,60400,,
3366.517,60401,,
3366.524,60402,,
3366.531,60403,,
3366.537,60404,,
3366.544,60405,,
3366.551,60406,,
3366.558,60407,,
3366.565,60408,,
3366.572,60409,,
3366.578,60410,,
3366.585,60411,,
3366.592,60412,,
3366.599,60413,,
3366.606,60414,,
3366.612,60415,,
3366.619,60416,,
3366.626,60417,,
3366.633,60418,,
3366.640,60419,,
3366.646,60420,,
3366.653,60421,,
3366.660,60422,,
3366.667,60423,,
3366.674,60424,,
3366.680,60425,,
3366.687,60426,,
3366.694,60427,,
3366.701,60428,,
3366.707,60429,,
3366.714,60430,,
3366.721,60431,,
3366.728,60432,,
3366.734,60433,,
3366.741,60434,,
3366.748,60435,,
3366.755,60436,,
3366.761,60437,,
3366.768,60438,,
3366.775,60439,,
3366.782,60440,,
3366.788,60441,,
3366.795,60442,,
3366.802,60443,,
3366.808,60444,,
3366.815,60445,,
3366.822,60446,,
3366.828,60447,,
3366.835,60448,,
3366.842,60449,,
3366.849,60450,,
3366.855,60451,,
3366.862,60452,,
3366.869,60453,,
3366.875,60454,,
3366.882,60455,,
3366.889,60456,,
3366.895,60457,,
3366.902,60458,,
3366.909,60459,,
3366.915,60460,,
3366.922,60461,,
3366.929,60462,,
3366.935,60463,,
3366.942,60464,,
3366.948,60465,,
3366.955,60466,,
3366.962,60467,,
3366.968,60468,,
3366.975,60469,,
3366.982,60470,,
3366.988,60471,,
3366.995,60472,,
3367.001,60473,,
3367.008,60474,,
3367.015,60475,,
3367.021,60476,,
3367.028,60477,,
3367.034,60478,,
3367.041,60479,,
3367.048,60480,,
3367.054,60481,,
3367.061,60482,,
3367.067,60483,,
3367.074,60484,,
3367.080,60485,,
3367.087,60486,,
3367.094,60487,,
3367.100,60488,,
3367.107,60489,,
3367.113,60490,,
3367.120,60491,,
3367.126,60492,,
3367.133,60493,,
3367.139,60494,,
3367.146,60495,,
3367.152,60496,,
3367.159,60497,,
3367.166,60498,,
3367.172,60499,,
3367.179,60500,,
3367.185,60501,,
3367.192,60502,,
3367.198,60503,,
3367.205,60504,,
3367.211,60505,,
3367.218,60506,,
3367.224,60507,,
3367.231,60508,,
3367.237,60509,,
3367.244,60510,,
3367.250,60511,,
3367.257,60512,,
3367.263,60513,,
3367.269,60514,,
3367.276,60515,,
3367.282,60516,,
3367.289,60517,,
3367.295,60518,,
3367.302,60519,,
3367.308,60520,,
3367.315,60521,,
3367.321,60522,,
3367.328,60523,,
3367.334,60524,,
3367.340,60525,,
3367.347,60526,,
3367.353,60527,,
3367.360,60528,,
3367.366,60529,,
3367.373,60530,,
3367.379,60531,,
3367.385,60532,,
3367.392,60533,,
3367.398,60534,,
3367.405,60535,,
3367.411,60536,,
3367.418,60537,,
3367.424,60538,,
3367.430,60539,,
3367.437,60540,,
3367.443,60541,,
3367.449,60542,,
3367.456,60543,,
3367.462,60544,,
3367.469,60545,,
3367.475,60546,,
3367.481,60547,,
3367.488,60548,,
3367.494,60549,,
3367.500,60550,,
3367.507,60551,,
3367.513,60552,,
3367.520,60553,,
3367.526,60554,,
3367.532,60555,,
3367.539,60556,,
3367.545,60557,,
3367.551,60558,,
3367.558,60559,,
3367.564,60560,,
3367.570,60561,,
3367.577,60562,,
3367.583,60563,,
3367.589,60564,,
3367.595,60565,,
3367.602,60566,,
3367.608,60567,,
3367.614,60568,,
3367.621,60569,,
3367.627,60570,,
3367.633,60571,,
3367.640,60572,,
3367.646,60573,,
3367.652,60574,,
3367.658,60575,,
3367.665,60576,,
3367.671,60577,,
3367.677,60578,,
3367.684,60579,,
3367.690,60580,,
3367.696,60581,,
3367.702,60582,,
3367.709,60583,,
3367.715,60584,,
3367.721,60585,,
3367.727,60586,,
3367.734,60587,,
3367.740,60588,,
3367.746,60589,,
3367.752,60590,,
3367.759,60591,,
3367.765,60592,,
3367.771,60593,,
3367.777,60594,,
3367.784,60595,,
3367.790,60596,,
3367.796,60597,,
3367.802,60598,,
3367.808,60599,,
3367.815,60600,,
3367.821,60601,,
3367.827,60602,,
3367.833,60603,,
3367.839,60604,,
3367.846,60605,,
3367.852,60606,,
3367.858,60607,,
3367.864,60608,,
3367.870,60609,,
3367.877,60610,,
3367.883,60611,,
3367.889,60612,,
3367.895,60613,,
3367.901,60614,,
3367.907,60615,,
3367.914,60616,,
3367.920,60617,,
3367.926,60618,,
3367.932,60619,,
3367.938,60620,,
3367.944,60621,,
3367.950,60622,,
3367.957,60623,,
3367.963,60624,,
3367.969,60625,,
3367.975,60626,,
3367.981,60627,,
3367.987,60628,,
3367.993,60629,,
3368.000,60630,,
3368.006,60631,,
3368.012,60632,,
3368.018,60633,,
3368.024,60634,,
3368.030,60635,,
3368.036,60636,,
3368.042,60637,,
3368.048,60638,,
3368.055,60639,,
3368.061,60640,,
3368.067,60641,,
3368.073,60642,,
3368.079,60643,,
3368.085,60644,,
3368.091,60645,,
3368.097,60646,,
3368.103,60647,,
3368.109,60648,,
3368.115,60649,,
3368.121,60650,,
3368.127,60651,,
3368.134,60652,,
3368.140,60653,,
3368.146,60654,,
3368.152,60655,,
3368.158,60656,,
3368.164,60657,,
3368.170,60658,,
3368.176,60659,,
3368.182,60660,,
3368.188,60661,,
3368.194,60662,,
3368.200,60663,,
3368.206,60664,,
3368.212,60665,,
3368.218,60666,,
3368.224,60667,,
3368.230,60668,,
3368.236,60669,,
3368.242,60670,,
3368.248,60671,,
3368.254,60672,,
3368.260,60673,,
3368.266,60674,,
3368.272,60675,,
3368.278,60676,,
3368.284,60677,,
3368.290,60678,,
3368.296,60679,,
3368.302,60680,,
3368.308,60681,,
3368.314,60682,,
3368.320,60683,,
3368.326,60684,,
3368.332,60685,,
3368.338,60686,,
3368.344,60687,,
3368.350,60688,,
3368.356,60689,,
3368.362,60690,,
3368.368,60691,,
3368.374,60692,,
3368.380,60693,,
3368.386,60694,,
3368.392,60695,,
3368.398,60696,,
3368.404,60697,,
3368.409,60698,,
3368.415,60699,,
3368.421,60700,,
3368.427,60701,,
3368.433,60702,,
3368.439,60703,,
3368.445,60704,,
3368.451,60705,,
3368.457,60706,,
3368.463,60707,,
3368.469,60708,,
3368.475,60709,,
3368.481,60710,,
3368.486,60711,,
3368.492,60712,,
3368.498,60713,,
3368.504,60714,,
3368.510,60715,,
3368.516,60716,,
3368.522,60717,,
3368.528,60718,,
3368.534,60719,,
3368.539,60720,,
3368.545,60721,,
3368.551,60722,,
3368.557,60723,,
3368.563,60724,,
3368.569,60725,,
3368.575,60726,,
3368.581,60727,,
3368.586,60728,,
3368.592,60729,,
3368.598,60730,,
3368.604,60731,,
3368.610,60732,,
3368.616,60733,,
3368.622,60734,,
3368.627,60735,,
3368.633,60736,,
3368.639,60737,,
3368.645,60738,,
3368.651,60739,,
3368.657,60740,,
3368.662,60741,,
3368.668,60742,,
3368.674,60743,,
3368.680,60744,,
3368.686,60745,,
3368.692,60746,,
3368.697,60747,,
3368.703,60748,,
3368.709,60749,,
3368.715,60750,,
3368.721,60751,,
3368.726,60752,,
3368.732,60753,,
3368.738,60754,,
3368.744,60755,,
3368.750,60756,,
3368.755,60757,,
3368.761,60758,,
3368.767,60759,,
3368.773,60760,,
3368.778,60761,,
3368.784,60762,,
3368.790,60763,,
3368.796,60764,,
3368.802,60765,,
3368.807,60766,,
3368.813,60767,,
3368.819,60768,,
3368.825,60769,,
3368.830,60770,,
3368.836,60771,,
3368.842,60772,,
3368.848,60773,,
3368.853,60774,,
3368.859,60775,,
3368.865,60776,,
3368.871,60777,,
3368.876,60778,,
3368.882,60779,,
3368.888,60780,,
3368.894,60781,,
3368.899,60782,,
3368.905,60783,,
3368.911,60784,,
3368.917,60785,,
3368.922,60786,,
3368.928,60787,,
3368.934,60788,,
3368.939,60789,,
3368.945,60790,,
3368.951,60791,,
3368.957,60792,,
3368.962,60793,,
3368.968,60794,,
3368.974,60795,,
3368.979,60796,,
3368.985,60797,,
3368.991,60798,,
3368.996,60799,,
3369.002,60800,,
3369.008,60801,,
3369.013,60802,,
3369.019,60803,,
3369.025,60804,,
3369.031,60805,,
3369.036,60806,,
3369.042,60807,,
3369.048,60808,,
3369.053,60809,,
3369.059,60810,,
3369.065,60811,,
3369.070,60812,,
3369.076,60813,,
3369.082,60814,,
3369.087,60815,,
3369.093,60816,,
3369.098,60817,,
3369.104,60818,,
3369.110,60819,,
3369.115,60820,,
3369.121,60821,,
3369.127,60822,,
3369.132,60823,,
3369.138,60824,,
3369.144,60825,,
3369.149,60826,,
3369.155,60827,,
3369.161,60828,,
3369.166,60829,,
3369.172,60830,,
3369.177,60831,,
3369.183,60832,,
3369.189,60833,,
3369.194,60834,,
3369.200,60835,,
3369.205,60836,,
3369.211,60837,,
3369.217,60838,,
3369.222,60839,,
3369.228,60840,,
3369.233,60841,,
3369.239,60842,,
3369.245,60843,,
3369.250,60844,,
3369.256,60845,,
3369.261,60846,,
3369.267,60847,,
3369.273,60848,,
3369.278,60849,,
3369.284,60850,,
3369.289,60851,,
3369.295,60852,,
3369.300,60853,,
3369.306,60854,,
3369.312,60855,,
3369.317,60856,,
3369.323,60857,,
3369.328,60858,,
3369.334,60859,,
3369.339,60860,,
3369.345,60861,,
3369.351,60862,,
3369.356,60863,,
3369.362,60864,,
3369.367,60865,,
3369.373,60866,,
3369.378,60867,,
3369.384,60868,,
3369.389,60869,,
3369.395,60870,,
3369.400,60871,,
3369.406,60872,,
3369.411,60873,,
3369.417,60874,,
3369.423,60875,,
3369.428,60876,,
3369.434,60877,,
3369.439,60878,,
3369.445,60879,,
3369.450,60880,,
3369.456,60881,,
3369.461,60882,,
3369.467,60883,,
3369.472,60884,,
3369.478,60885,,
3369.483,60886,,
3369.489,60887,,
3369.494,60888,,
3369.500,60889,,
3369.505,60890,,
3369.511,60891,,
3369.516,60892,,
3369.522,60893,,
3369.527,60894,,
3369.533,60895,,
